번호,프로그램명,장르,채널,날짜,요일,시작시간,종료시간,방송길이,회차,개인 전체_시청시간,개인전체_시청률,4-9세 남자_시청시간,4-9세 남자_시청률,4-9세 여자_시청시간,4-9세 여자_시청률,10대 남자_시청시간,10대 남자_시청률,10대 여자_시청시간,10대 여자_시청률,20대 남자_시청시간,20대 남자_시청률,20대 여자_시청시간,20대 여자_시청률,30대 남자_시청시간,30대 남자_시청률,30대 여자_시청시간,30대 여자_시청률,40대 남자_시청시간,40대 남자_시청률,40대 여자_시청시간,40대 여자_시청률,50대 남자_시청시간,50대 남자_시청률,50대 여자_시청시간,50대 여자_시청률,60세 이상 남자_시청시간,60세 이상 남자_시청률,60세 이상 여자_시청시간,60세 이상 여자_시청률, 
1513,요즘육아금쪽같은내새끼(본),오락,채널A,2022-01-07 0:00,금,20:05:41,21:16:34,0070:53,81회,0.645755813,0.90951523,0.332388505,0.468152823,0.574464568,0.809105025,0.119294602,0.168020566,0.733600621,1.033240311,0.22524244,0.317242873,0.114624868,0.161443476,0.188716678,0.265798138,0.617682087,0.869974771,0.4302786,0.606026197,1.149493542,1.619004989,0.383092677,0.539567151,0.705433148,0.993567814,0.665303371,0.937047001,1.556037525,2.191602148,
1913,요즘육아금쪽같은내새끼(본),오락,채널A,2022-01-21 0:00,금,20:04:19,21:07:01,0062:42,83회,0.526438433,0.83561656,0.62293354,0.988783397,0.916441296,1.454668723,0.024982258,0.039654377,0.316835501,0.502913494,0.344042535,0.546099262,0.134486432,0.213470526,0.106848286,0.169600454,0.667650009,1.059761919,0.162317793,0.25764729,0.503382826,0.799020359,0.35490776,0.563345651,1.038286588,1.648073949,0.665071806,1.055669533,1.027202391,1.630479985,
2265,차이나는클라스인생수업(본),오락,JTBC,2022-01-02 0:00,일,18:37:11,19:38:17,0061:06,15회,0.445968988,0.731096702,0.728685216,1.194565928,0,0,0.050207389,0.082307196,0.277560426,0.455017091,0.256083356,0.41980878,0.438577613,0.718979693,0.1769075,0.290012295,0.508058223,0.832882333,0.738347594,1.210405893,0.089319952,0.146426151,0.52764813,0.864996934,0.55394062,0.908099376,0.600439878,0.984327669,0.667471901,1.09421623,
610,요즘육아금쪽같은내새끼(본),오락,채널A,2022-02-04 0:00,금,20:06:09,21:16:57,0070:48,85회,1.165864552,1.642062749,0.576685552,0.812233172,0.210237214,0.296108753,0.091651721,0.12908693,0.083843391,0.118089284,0.471169438,0.663618927,1.051673645,1.481230485,0.515740701,0.726395354,1.075420861,1.514677269,0.430144274,0.605837005,2.006713594,2.826357174,1.454965908,2.049247758,2.102438376,2.961180811,1.248914899,1.759035069,2.125711935,2.993960471,
614,요즘육아금쪽같은내새끼(본),오락,채널A,2022-02-18 0:00,금,20:06:15,21:24:29,0078:14,86회,1.159581326,1.486642726,0.575845136,0.738262995,0.464985292,0.59613499,0.235840341,0.302359411,0.997742781,1.279157412,0.582397132,0.74666299,0.944414266,1.21078752,0.98488901,1.262678218,1.311146642,1.680957233,0.924275015,1.184967968,2.205082913,2.827029376,1.042469415,1.33649925,1.60367404,2.055992358,1.053405253,1.350519555,1.62367344,2.081632615,
1138,요즘육아금쪽같은내새끼(본),오락,채널A,2022-02-25 0:00,금,22:21:48,23:29:49,0068:01,87회,0.769071039,1.130986822,0.332607536,0.489128729,0.021144099,0.031094263,0.452311482,0.665163945,0.284488662,0.41836568,0.152338726,0.224027538,0.36726606,0.540097146,0.375377736,0.552026082,0.697554817,1.025815908,0.159467284,0.234510712,0.72051192,1.059576353,0.804100201,1.182500296,1.860347916,2.735805759,1.137317252,1.672525371,1.419499449,2.08749919,
1647,요즘남자라이프신랑수업(본),오락,채널A,2022-02-02 0:00,수,21:22:45,22:43:54,0081:09,3회,0.563963295,0.696250981,0,0,0.148104087,0.182844552,0,0,0.180386028,0.2226988,0.254962114,0.314768042,0.47719356,0.589127852,0.213637062,0.263749459,0.451555531,0.557475964,0.141701763,0.174940449,0.455626855,0.56250229,0.61382699,0.757811099,1.480613346,1.827917711,0.700268051,0.864528458,1.127284008,1.391708652,
1798,요즘남자라이프신랑수업(본),오락,채널A,2022-02-16 0:00,수,21:24:08,22:46:56,0082:48,5회,0.520665514,0.627307849,0.009583542,0.011546436,0.612648295,0.738130476,0.99934643,1.204031844,0.08905923,0.107300277,0.351653395,0.423678789,0.189167822,0.227913038,0.481567602,0.58020193,0.605231208,0.729194227,0.257242907,0.309931213,0.321110287,0.386879864,0.34827927,0.419613578,0.788538035,0.950045825,0.47878386,0.576848025,1.056359774,1.272722619,
1914,요즘남자라이프신랑수업(본),오락,채널A,2022-02-09 0:00,수,21:23:34,22:45:58,0082:24,4회,0.486437484,0.593216444,0,0,0.052740424,0.064317591,0.380487046,0.464008593,0.288046656,0.35127641,0.18534814,0.226034317,0.371787213,0.45339904,0.191956664,0.234093493,0.37636518,0.458981927,0.246506663,0.300617882,0.49486202,0.603490268,0.577425768,0.704177766,1.09602237,1.336612646,0.591796427,0.72170296,0.80759561,0.984872695,
1923,요즘남자라이프신랑수업(본),오락,채널A,2022-02-23 0:00,수,21:23:23,22:38:26,0075:03,6회,0.485382955,0.647177273,0.043642663,0.058190217,0.39293916,0.523918881,0.102427816,0.136570422,0.050969295,0.06795906,0.28442402,0.379232027,0.175782601,0.234376802,0.204083553,0.272111404,0.442742879,0.590323839,0.123917994,0.165223993,0.235249989,0.313666651,0.330490196,0.440653595,1.193018781,1.590691709,0.708101627,0.944135503,1.126699454,1.502265939,
889,요즘육아금쪽같은내새끼(본),오락,채널A,2022-03-25 0:00,금,20:03:53,21:16:04,0072:11,91회,1.074559293,1.492443463,0.520016826,0.722245592,1.524532766,2.11740662,0.376672718,0.523156553,1.843577215,2.56052391,0.60103672,0.834773222,0.327015972,0.45418885,0.826861099,1.148418193,1.105714825,1.535715035,0.847727966,1.177399953,1.632516634,2.267384214,0.745801701,1.035835696,1.387925812,1.927674739,1.05422304,1.464198666,1.655796437,2.299717273,
922,요즘육아금쪽같은내새끼(본),오락,채널A,2022-03-11 0:00,금,20:04:11,21:18:42,0074:31,89회,1.052682224,1.403576298,0.708646337,0.944861782,0.590666616,0.787555488,0.687215298,0.916287064,0.338566483,0.451421978,0.381604549,0.508806065,0.115415807,0.153887743,1.341329344,1.788439125,1.560236093,2.08031479,0.873899005,1.165198673,1.000215937,1.333621249,0.784831791,1.046442388,1.587749729,2.116999639,1.547751739,2.063668986,1.524553099,2.032737465,
1207,요즘육아금쪽같은내새끼(본),오락,채널A,2022-03-04 0:00,금,20:10:09,21:21:40,0071:31,88회,0.888422117,1.233919608,0.56280224,0.781669777,0,0,0,0,0.750831277,1.042821218,0.393373514,0.546352102,0.543634814,0.755048353,0.632029756,0.877819105,0.444650337,0.617569912,0.395015661,0.548632862,1.770830616,2.459486967,0.874858981,1.215081918,1.333267234,1.851760047,1.149674492,1.596770128,1.550251252,2.153126739,
1220,요즘육아금쪽같은내새끼(본),오락,채널A,2022-03-18 0:00,금,20:04:49,21:16:42,0071:53,90회,0.879788169,1.221928013,0.021742012,0.030197239,0,0,0,0,0.638228342,0.886428253,0.451181525,0.626641006,0.23071099,0.32043193,0.301191407,0.418321398,1.428188443,1.98359506,0.341481444,0.474279783,1.247985339,1.733312971,0.640437992,0.889497211,1.128821389,1.567807485,1.254584589,1.742478596,1.969495199,2.735409998,
2131,요즘남자라이프신랑수업(본),오락,채널A,2022-03-23 0:00,수,21:23:05,22:39:05,0076:00,8회,0.547111395,0.719883415,0.327373262,0.430754292,0,0,0,0,0.04522428,0.059505632,0.155587772,0.204720752,0.194076434,0.255363728,0.24434693,0.321509119,0.359142199,0.472555525,0.211058399,0.27770842,0.158883672,0.209057463,0.806295755,1.060915467,1.436976738,1.890758866,0.807595917,1.062626206,1.173216263,1.543705609,
2224,요즘남자라이프신랑수업(본),오락,채널A,2022-03-30 0:00,수,21:22:42,22:45:06,0082:24,9회,0.526169362,0.641669953,0.19981304,0.243674439,0,0,0.173394397,0.211456582,0.016445601,0.020055612,0.119498876,0.145730336,0.119599771,0.145853379,0.342689257,0.417913728,0.221611284,0.270257664,0.409339233,0.499194186,0.347373646,0.423626397,0.614924673,0.749908137,1.008050616,1.229330019,0.722919561,0.88160922,1.286170781,1.568500952,
2725,요즘남자라이프신랑수업(본),오락,채널A,2022-03-16 0:00,수,21:22:56,22:34:49,0071:53,7회,0.423858474,0.588692326,0.011825831,0.016424766,0.029346489,0.040759013,0,0,0.037258464,0.051747866,0.114540576,0.159084133,0.169627988,0.235594428,0.13932749,0.193510403,0.442636991,0.614773599,0.290425415,0.403368632,0.26654121,0.370196125,0.336264117,0.467033496,0.98599572,1.3694385,0.616244295,0.855894855,0.997282393,1.385114435,
